Identificador de URL,Nombre,Categorías,Nombre de propiedad 1,Valor de propiedad 1,Precio,Precio promocional,Peso (kg),Alto (cm),Ancho (cm),Profundidad (cm),Stock,SKU,Código de barras,Mostrar en tienda,Envío sin cargo,Descripción,Tags,Título para SEO,Descripción para SEO,Marca,Producto Físico,Costo,Visibilidad
mechas-mbi,,,Medida,MBI2670,34500,,,,,,,MBI2670,,no,no,,,,,,si,,
mechas-mbi,,,Medida,MBI30,21100,,,,,,,MBI30,,no,no,,,,,,si,,
mechas-mbi,,,Medida,MBI3070,22700,,,,,,,MBI3070,,no,no,,,,,,si,,
mechas-mbi,,,Medida,MBI35,17900,,,,,,,MBI35,,no,no,,,,,,si,,
mechas-mbi,,,Medida,MBI3570,22900,,,,,,,MBI3570,,no,no,,,,,,si,,
mechas-mbd,Fresa Bisagra (Derecha),Mechas,Medida,MBD12,41300,,,,,,,MBD12,,no,no,"<p><b>Fresa Bisagra (Derecha)</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Material:</b> Metal duro</li><li><b>Uso:</b> Bisagras</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,MBD",Fresa Bisagra (Derecha) MBD - Nordutensili | WoodTools,Fresa Bisagra (Derecha) MBD. Bisagras Consultanos por medidas y stock.,Nordutensili,si,,
mechas-mbd,,,Medida,MBD15,18600,,,,,,,MBD15,,no,no,,,,,,si,,
mechas-mbd,,,Medida,MBD1570,26000,,,,,,,MBD1570,,no,no,,,,,,si,,
mechas-mbd,,,Medida,MBD20,29900,,,,,,,MBD20,,no,no,,,,,,si,,
mechas-mbd,,,Medida,MBD2070,29400,,,,,,,MBD2070,,no,no,,,,,,si,,
mechas-mbd,,,Medida,MBD25,25100,,,,,,,MBD25,,no,no,,,,,,si,,
mechas-mbd,,,Medida,MBD26,38000,,,,,,,MBD26,,no,no,,,,,,si,,
mechas-mbd,,,Medida,MBD2670,24900,,,,,,,MBD2670,,no,no,,,,,,si,,
mechas-mbd,,,Medida,MBD30,36400,,,,,,,MBD30,,no,no,,,,,,si,,
mechas-mbd,,,Medida,MBD3070,40200,,,,,,,MBD3070,,no,no,,,,,,si,,
mechas-mbd,,,Medida,MBD35,39600,,,,,,,MBD35,,no,no,,,,,,si,,
mechas-mbd,,,Medida,MBD3570,47800,,,,,,,MBD3570,,no,no,,,,,,si,,
mechas-mbd,,,Medida,MBD40,40700,,,,,,,MBD40,,no,no,,,,,,si,,
mechas-mb,Mecha para Bisagras MB,Mechas,Medida,MBD12,41300,,,,,,,MB-MBD12,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MB/1.jpeg"" alt=""Mecha para Bisagras MB"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MB/2.jpg"" alt=""Mecha para Bisagras MB"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MB/3.jpg"" alt=""Mecha para Bisagras MB"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MB/4.jpg"" alt=""Mecha para Bisagras MB"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Mecha para Bisagras MB</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Uso:</b> Bisagras</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,MB",Mecha para Bisagras MB MB - Nordutensili | WoodTools,Mecha para Bisagras MB MB. Bisagras Consultanos por medidas y stock.,Nordutensili,si,,
mechas-mb,,,Medida,MBD15,18600,,,,,,,MB-MBD15,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBD1570,26000,,,,,,,MB-MBD1570,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBD20,29900,,,,,,,MB-MBD20,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBD2070,29400,,,,,,,MB-MBD2070,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBD25,25100,,,,,,,MB-MBD25,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBD26,38000,,,,,,,MB-MBD26,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBD2670,24900,,,,,,,MB-MBD2670,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBD30,36400,,,,,,,MB-MBD30,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBD3070,40200,,,,,,,MB-MBD3070,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBD35,39600,,,,,,,MB-MBD35,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBD3570,47800,,,,,,,MB-MBD3570,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBD40,40700,,,,,,,MB-MBD40,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBI12,23600,,,,,,,MB-MBI12,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBI15,20400,,,,,,,MB-MBI15,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBI1570,35100,,,,,,,MB-MBI1570,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBI20,27600,,,,,,,MB-MBI20,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBI2070,19700,,,,,,,MB-MBI2070,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBI25,30900,,,,,,,MB-MBI25,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBI26,35700,,,,,,,MB-MBI26,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBI2670,34500,,,,,,,MB-MBI2670,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBI30,21100,,,,,,,MB-MBI30,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBI3070,22700,,,,,,,MB-MBI3070,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBI35,17900,,,,,,,MB-MBI35,,no,no,,,,,,si,,
mechas-mb,,,Medida,MBI3570,22900,,,,,,,MB-MBI3570,,no,no,,,,,,si,,
mechas-brdd,Broca para Defondadora,Mechas,Medida,BRDD52,22600,,,,,,,BRDD52,,no,no,"<p><b>Broca para Defondadora</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Material:</b> Metal duro</li><li><b>Uso:</b> Defondado</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,BRDD",Broca para Defondadora BRDD - Nordutensili | WoodTools,Broca para Defondadora BRDD. Defondado Consultanos por medidas y stock.,Nordutensili,si,,
mechas-midn,Mecha Integral MIDN,Mechas,Medida,MIDN0822,27300,,,,,,,MIDN0822,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MIDN/1.jpg"" alt=""Mecha Integral MIDN"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MIDN/2.jpg"" alt=""Mecha Integral MIDN"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MIDN/3.jpg"" alt=""Mecha Integral MIDN"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MIDN/4.jpg"" alt=""Mecha Integral MIDN"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Mecha Integral MIDN</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Material:</b> Metal duro Integral</li><li><b>Uso:</b> Mecanizado CNC</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,MIDN",Mecha Integral MIDN MIDN - Nordutensili | WoodTools,Mecha Integral MIDN MIDN. Mecanizado CNC Consultanos por medidas y stock.,Nordutensili,si,,
mechas-midn,,,Medida,MIDN1022,23700,,,,,,,MIDN1022,,no,no,,,,,,si,,
mechas-mid,Mecha Integral MID,Mechas,Medida,MID00412,38100,,,,,,,MID00412,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MID/1.jpeg"" alt=""Mecha Integral MID"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MID/2.jpg"" alt=""Mecha Integral MID"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MID/3.jpg"" alt=""Mecha Integral MID"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Mecha Integral MID</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Material:</b> Metal duro Integral</li><li><b>Uso:</b> Mecanizado CNC</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,MID",Mecha Integral MID MID - Nordutensili | WoodTools,Mecha Integral MID MID. Mecanizado CNC Consultanos por medidas y stock.,Nordutensili,si,,
mechas-mid,,,Medida,MID00627,37500,,,,,,,MID00627,,no,no,,,,,,si,,
mechas-mid,,,Medida,MID00832,38500,,,,,,,MID00832,,no,no,,,,,,si,,
mechas-mid,,,Medida,MID01042,14100,,,,,,,MID01042,,no,no,,,,,,si,,
mechas-mid,,,Medida,MID01242,16400,,,,,,,MID01242,,no,no,,,,,,si,,
mechas-mid,,,Medida,MID016100,23200,,,,,,,MID016100,,no,no,,,,,,si,,
mechas-mid,,,Medida,MID01642,27900,,,,,,,MID01642,,no,no,,,,,,si,,
mechas-mid,,,Medida,MID01652,19300,,,,,,,MID01652,,no,no,,,,,,si,,
mechas-mid,,,Medida,MID01852,20600,,,,,,,MID01852,,no,no,,,,,,si,,
mechas-mid,,,Medida,MID02052,20200,,,,,,,MID02052,,no,no,,,,,,si,,
mechas-mid,,,Medida,MIDR01242,23500,,,,,,,MIDR01242,,no,no,,,,,,si,,
mechas-mid,,,Medida,MIDR01642,27100,,,,,,,MIDR01642,,no,no,,,,,,si,,
mechas-mid,,,Medida,MIDR01652,15800,,,,,,,MIDR01652,,no,no,,,,,,si,,
mechas-mid,,,Medida,MIDR01852,16700,,,,,,,MIDR01852,,no,no,,,,,,si,,
mechas-mid,,,Medida,MIDR02053,27800,,,,,,,MIDR02053,,no,no,,,,,,si,,
mechas-miir,Mecha Integral Recta p/ CNC,Mechas,Medida,MIIR01042,37200,,,,,,,MIIR01042,,no,no,"<p><b>Mecha Integral Recta p/ CNC</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Material:</b> Metal duro Integral</li><li><b>Uso:</b> Mecanizado CNC</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,MIIR",Mecha Integral Recta p/ CNC MIIR - Nordutensili | WoodTools,Mecha Integral Recta p/ CNC MIIR. Mecanizado CNC Consultanos por medidas y stock.,Nordutensili,si,,
mechas-miir,,,Medida,MIIR01242,15900,,,,,,,MIIR01242,,no,no,,,,,,si,,
mechas-miir,,,Medida,MIIR01642,27800,,,,,,,MIIR01642,,no,no,,,,,,si,,
mechas-mi,Mecha Integral MI,Mechas,Medida,MID00412,38100,,,,,,,MI-MID00412,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MI/1.jpeg"" alt=""Mecha Integral MI"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MI/2.jpg"" alt=""Mecha Integral MI"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MI/3.jpg"" alt=""Mecha Integral MI"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MI/4.jpg"" alt=""Mecha Integral MI"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Mecha Integral MI</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Material:</b> Metal duro Integral</li><li><b>Uso:</b> Mecanizado CNC</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,MI",Mecha Integral MI MI - Nordutensili | WoodTools,Mecha Integral MI MI. Mecanizado CNC Consultanos por medidas y stock.,Nordutensili,si,,
mechas-mi,,,Medida,MID00627,37500,,,,,,,MI-MID00627,,no,no,,,,,,si,,
mechas-mi,,,Medida,MID00832,38500,,,,,,,MI-MID00832,,no,no,,,,,,si,,
mechas-mi,,,Medida,MID01042,14100,,,,,,,MI-MID01042,,no,no,,,,,,si,,
mechas-mi,,,Medida,MID01242,16400,,,,,,,MI-MID01242,,no,no,,,,,,si,,
mechas-mi,,,Medida,MID016100,23200,,,,,,,MI-MID016100,,no,no,,,,,,si,,
mechas-mi,,,Medida,MID01642,27900,,,,,,,MI-MID01642,,no,no,,,,,,si,,
mechas-mi,,,Medida,MID01652,19300,,,,,,,MI-MID01652,,no,no,,,,,,si,,
mechas-mi,,,Medida,MID01852,20600,,,,,,,MI-MID01852,,no,no,,,,,,si,,
mechas-mi,,,Medida,MID02052,20200,,,,,,,MI-MID02052,,no,no,,,,,,si,,
mechas-mi,,,Medida,MIDR01242,23500,,,,,,,MI-MIDR01242,,no,no,,,,,,si,,
mechas-mi,,,Medida,MIDR01642,27100,,,,,,,MI-MIDR01642,,no,no,,,,,,si,,
mechas-mi,,,Medida,MIDR01652,15800,,,,,,,MI-MIDR01652,,no,no,,,,,,si,,
mechas-mi,,,Medida,MIDR01852,16700,,,,,,,MI-MIDR01852,,no,no,,,,,,si,,
mechas-mi,,,Medida,MIDR02053,27800,,,,,,,MI-MIDR02053,,no,no,,,,,,si,,
mechas-mi,,,Medida,MIDN0822,27300,,,,,,,MI-MIDN0822,,no,no,,,,,,si,,
mechas-mi,,,Medida,MIDN1022,23700,,,,,,,MI-MIDN1022,,no,no,,,,,,si,,
mechas-mi,,,Medida,MIIR01042,37200,,,,,,,MI-MIIR01042,,no,no,,,,,,si,,
mechas-mi,,,Medida,MIIR01242,15900,,,,,,,MI-MIIR01242,,no,no,,,,,,si,,
mechas-mi,,,Medida,MIIR01642,27800,,,,,,,MI-MIIR01642,,no,no,,,,,,si,,
mechas-mam-pinza,Mandril Adaptador / Pinza,Mechas,Medida,MAM35,42500,,,,,,,MAM35,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familias%20MAM%20%20PINZA%2Fmandril%20para%20m%C3%A1quina/1.jpeg"" alt=""Mandril Adaptador / Pinza"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familias%20MAM%20%20PINZA%2Fmandril%20para%20m%C3%A1quina/2.jpg"" alt=""Mandril Adaptador / Pinza"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familias%20MAM%20%20PINZA%2Fmandril%20para%20m%C3%A1quina/3.jpg"" alt=""Mandril Adaptador / Pinza"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Mandril Adaptador / Pinza</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Uso:</b> Sujeción de herramientas</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,MAM-PINZA",Mandril Adaptador / Pinza MAM-PINZA - Nordutensili | WoodTools,Mandril Adaptador / Pinza MAM-PINZA. Sujeción de herramientas Consultanos por medidas y stock.,Nordutensili,si,,
mechas-mam-pinza,,,Medida,MAM40,40300,,,,,,,MAM40,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,MAM42,32200,,,,,,,MAM42,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,MAM43,19300,,,,,,,MAM43,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,MAMD010,23600,,,,,,,MAMD010,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,MAMDC010,29500,,,,,,,MAMDC010,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,MAMHSK32,35900,,,,,,,MAMHSK32,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,MAMI010,25100,,,,,,,MAMI010,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,MAMIC010,45400,,,,,,,MAMIC010,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,PINZADIN638,14600,,,,,,,PINZADIN638,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,PINZAER3204,42800,,,,,,,PINZAER3204,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,PINZAER3206,16900,,,,,,,PINZAER3206,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,PINZAER3208,25000,,,,,,,PINZAER3208,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,PINZAER3210,43300,,,,,,,PINZAER3210,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,PINZAER3212,17400,,,,,,,PINZAER3212,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,PINZAER3216,33600,,,,,,,PINZAER3216,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,PINZAER3218,41700,,,,,,,PINZAER3218,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,PINZAER3220,36800,,,,,,,PINZAER3220,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,PINZAER4012,40000,,,,,,,PINZAER4012,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,PINZAER4016,23800,,,,,,,PINZAER4016,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,PINZAER4018,33600,,,,,,,PINZAER4018,,no,no,,,,,,si,,
mechas-mam-pinza,,,Medida,PINZAER4020,17400,,,,,,,PINZAER4020,,no,no,,,,,,si,,
mechas-mam,Mandril Adaptador,Mechas,Medida,MAM35,42500,,,,,,,MAM-MAM35,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familias%20MAM%20%20PINZA%2Fmandril%20para%20m%C3%A1quina/1.jpeg"" alt=""Mandril Adaptador"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familias%20MAM%20%20PINZA%2Fmandril%20para%20m%C3%A1quina/2.jpg"" alt=""Mandril Adaptador"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familias%20MAM%20%20PINZA%2Fmandril%20para%20m%C3%A1quina/3.jpg"" alt=""Mandril Adaptador"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Mandril Adaptador</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Uso:</b> Sujeción de herramientas</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,MAM",Mandril Adaptador MAM - Nordutensili | WoodTools,Mandril Adaptador MAM. Sujeción de herramientas Consultanos por medidas y stock.,Nordutensili,si,,
mechas-mam,,,Medida,MAM40,40300,,,,,,,MAM-MAM40,,no,no,,,,,,si,,
mechas-mam,,,Medida,MAM42,32200,,,,,,,MAM-MAM42,,no,no,,,,,,si,,
mechas-mam,,,Medida,MAM43,19300,,,,,,,MAM-MAM43,,no,no,,,,,,si,,
mechas-mam,,,Medida,MAMD010,23600,,,,,,,MAM-MAMD010,,no,no,,,,,,si,,
mechas-mam,,,Medida,MAMDC010,29500,,,,,,,MAM-MAMDC010,,no,no,,,,,,si,,
mechas-mam,,,Medida,MAMHSK32,35900,,,,,,,MAM-MAMHSK32,,no,no,,,,,,si,,
mechas-mam,,,Medida,MAMI010,25100,,,,,,,MAM-MAMI010,,no,no,,,,,,si,,
mechas-mam,,,Medida,MAMIC010,45400,,,,,,,MAM-MAMIC010,,no,no,,,,,,si,,
mechas-pinzaer,Pinza ER para Sujeción,Mechas,Medida,PINZAER3204,42800,,,,,,,PINZAER-PINZAER3204,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familias%20MAM%20%20PINZA%2Fmandril%20para%20m%C3%A1quina/1.jpeg"" alt=""Pinza ER para Sujeción"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familias%20MAM%20%20PINZA%2Fmandril%20para%20m%C3%A1quina/2.jpg"" alt=""Pinza ER para Sujeción"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familias%20MAM%20%20PINZA%2Fmandril%20para%20m%C3%A1quina/3.jpg"" alt=""Pinza ER para Sujeción"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Pinza ER para Sujeción</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Uso:</b> Sujeción en Mandriles</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,PINZAER",Pinza ER para Sujeción PINZAER - Nordutensili | WoodTools,Pinza ER para Sujeción PINZAER. Sujeción en Mandriles Consultanos por medidas y stock.,Nordutensili,si,,
mechas-pinzaer,,,Medida,PINZAER3206,16900,,,,,,,PINZAER-PINZAER3206,,no,no,,,,,,si,,
mechas-pinzaer,,,Medida,PINZAER3208,25000,,,,,,,PINZAER-PINZAER3208,,no,no,,,,,,si,,
mechas-pinzaer,,,Medida,PINZAER3210,43300,,,,,,,PINZAER-PINZAER3210,,no,no,,,,,,si,,
mechas-pinzaer,,,Medida,PINZAER3212,17400,,,,,,,PINZAER-PINZAER3212,,no,no,,,,,,si,,
mechas-pinzaer,,,Medida,PINZAER3216,33600,,,,,,,PINZAER-PINZAER3216,,no,no,,,,,,si,,
mechas-pinzaer,,,Medida,PINZAER3218,41700,,,,,,,PINZAER-PINZAER3218,,no,no,,,,,,si,,
mechas-pinzaer,,,Medida,PINZAER3220,36800,,,,,,,PINZAER-PINZAER3220,,no,no,,,,,,si,,
mechas-pinzaer,,,Medida,PINZAER4012,40000,,,,,,,PINZAER-PINZAER4012,,no,no,,,,,,si,,
mechas-pinzaer,,,Medida,PINZAER4016,23800,,,,,,,PINZAER-PINZAER4016,,no,no,,,,,,si,,
mechas-pinzaer,,,Medida,PINZAER4018,33600,,,,,,,PINZAER-PINZAER4018,,no,no,,,,,,si,,
mechas-pinzaer,,,Medida,PINZAER4020,17400,,,,,,,PINZAER-PINZAER4020,,no,no,,,,,,si,,
mechas-pinzadin,Pinza Elastica DIN,Mechas,Medida,PINZADIN638,14600,,,,,,,PINZADIN-PINZADIN638,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familias%20MAM%20%20PINZA%2Fmandril%20para%20m%C3%A1quina/1.jpeg"" alt=""Pinza Elastica DIN"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familias%20MAM%20%20PINZA%2Fmandril%20para%20m%C3%A1quina/2.jpg"" alt=""Pinza Elastica DIN"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familias%20MAM%20%20PINZA%2Fmandril%20para%20m%C3%A1quina/3.jpg"" alt=""Pinza Elastica DIN"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Pinza Elastica DIN</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Uso:</b> Sujeción en Mandriles</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,PINZADIN",Pinza Elastica DIN PINZADIN - Nordutensili | WoodTools,Pinza Elastica DIN PINZADIN. Sujeción en Mandriles Consultanos por medidas y stock.,Nordutensili,si,,
mechas-mcar,Mecha Ciega con Avellanador,Mechas,Medida,MCARD0840,45300,,,,,,,MCARD0840,,no,no,"<p><b>Mecha Ciega con Avellanador</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Material:</b> Metal duro</li><li><b>Uso:</b> Perforado y avellanado simultáneo</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,MCAR",Mecha Ciega con Avellanador MCAR - Nordutensili | WoodTools,Mecha Ciega con Avellanador MCAR. Perforado y avellanado simultáneo Consultanos por medidas y stock.,Nordutensili,si,,
mechas-mcar,,,Medida,MCAR10840,36000,,,,,,,MCAR10840,,no,no,,,,,,si,,
mechas-mba,Mecha para Barrenos MBA,Mechas,Medida,MBA018HSS,26800,,,,,,,MBA018HSS,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MBA/1.jpeg"" alt=""Mecha para Barrenos MBA"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MBA/2.jpg"" alt=""Mecha para Barrenos MBA"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MBA/3.jpg"" alt=""Mecha para Barrenos MBA"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Mechas/Familia%20MBA/4.jpg"" alt=""Mecha para Barrenos MBA"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Mecha para Barrenos MBA</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Uso:</b> Barrenado</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,MBA",Mecha para Barrenos MBA MBA - Nordutensili | WoodTools,Mecha para Barrenos MBA MBA. Barrenado Consultanos por medidas y stock.,Nordutensili,si,,
mechas-mba,,,Medida,MBAD010HS,44700,,,,,,,MBAD010HS,,no,no,,,,,,si,,
mechas-mba,,,Medida,MBAD012HS,45500,,,,,,,MBAD012HS,,no,no,,,,,,si,,
mechas-mba,,,Medida,MBAD014HS,35900,,,,,,,MBAD014HS,,no,no,,,,,,si,,
mechas-mba,,,Medida,MBAD020HS,20100,,,,,,,MBAD020HS,,no,no,,,,,,si,,
mechas-avd,Avellanador Derecho,Mechas,Medida,AVD0510,25800,,,,,,,AVD0510,,no,no,"<p><b>Avellanador Derecho</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Uso:</b> Avellanado</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,AVD",Avellanador Derecho AVD - Nordutensili | WoodTools,Avellanador Derecho AVD. Avellanado Consultanos por medidas y stock.,Nordutensili,si,,
mechas-avi,Avellanador Izquierdo,Mechas,Medida,AVI0510,46700,,,,,,,AVI0510,,no,no,"<p><b>Avellanador Izquierdo</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Uso:</b> Avellanado</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,AVI",Avellanador Izquierdo AVI - Nordutensili | WoodTools,Avellanador Izquierdo AVI. Avellanado Consultanos por medidas y stock.,Nordutensili,si,,
